,participant,value,quantifier,count,bin,bin_label,object,img_name,segmentation,thingsplus_id,size_norm
18842,188,66.086,few,23,"(22, 25]",7,peaches,fsc_4738.jpg,0.7366348140495868,peach,196.0348837
18843,188,16.89,many,21,"(19, 22]",6,grapes,fsc_4845.jpg,0.3836922133264462,grape,153.1511628
18844,188,21.716,a few,10,"(7, 10]",2,penguins,fsc_4864.jpg,0.0,penguin,263.5357143
18845,188,74.129,few,21,"(19, 22]",6,penguins,fsc_4871.jpg,0.0,penguin,263.5357143
18846,188,73.056,few,92,"(91, 94]",30,coffee beans,fsc_5120.jpg,0.334533186983471,coffee_bean,130.8125
18847,188,74.531,many,48,"(46, 49]",15,cupcakes,fsc_5259.jpg,0.65403861053719,cupcake,194.5581395
18848,188,100.0,base,47,"(46, 49]",15,candles,fsc_5323.jpg,0.8025487474173554,candle,208.7613636
18849,188,65.013,a few,18,"(16, 19]",5,tiles,fsc_5394.jpg,0.6127485795454546,tile,224.46052630000003
18850,188,75.871,a lot of,26,"(25, 28]",8,macarons,fsc_5401.jpg,0.0,,
18851,188,71.716,many,45,"(43, 46]",14,biscuits,fsc_5438.jpg,0.9856259684917356,biscuit,190.0729167
18852,188,14.611,a lot of,67,"(64, 67]",21,beads,fsc_5641.jpg,0.4717038997933884,bead,136.4787234
18853,188,9.651,many,35,"(34, 37]",11,coffee beans,fsc_5677.jpg,0.2785947184917355,coffee_bean,130.8125
18854,188,8.311,few,69,"(67, 70]",22,potatoes,fsc_5699.jpg,0.0690292484504132,potato,200.5
18855,188,19.705,some,71,"(70, 73]",23,nuts,fsc_5796.jpg,0.1520612732438016,nut,146.8372093
18856,188,13.003,a lot of,18,"(16, 19]",5,strawberries,fsc_5837.jpg,0.5385943956611571,strawberry,164.81707319999998
18857,188,21.18,a few,95,"(94, 97]",31,strawberries,fsc_5853.jpg,0.6311741348140496,strawberry,164.81707319999998
18858,188,64.075,some,73,"(70, 73]",23,grapes,fsc_5893.jpg,0.3224512525826446,grape,153.1511628
18859,188,100.0,base,39,"(37, 40]",12,boats,fsc_5946.jpg,0.0811596074380165,boat,374.5444444
18860,188,64.879,a few,39,"(37, 40]",12,birds,fsc_604.jpg,0.3652182334710744,bird,220.6153846
18861,188,60.724,some,98,"(97, 100]",32,birds,fsc_6075.jpg,0.5635814824380165,bird,220.6153846
18862,188,74.263,many,73,"(70, 73]",23,cars,fsc_6124.jpg,0.5265286027892562,car,361.4886364
18863,188,42.359,many,27,"(25, 28]",8,coins,fsc_6233.jpg,0.0,coin,146.32291669999998
18864,188,85.657,a lot of,72,"(70, 73]",23,coins,fsc_6235.jpg,0.0,coin,146.32291669999998
18865,188,56.166,few,34,"(31, 34]",10,apples,fsc_6240.jpg,0.3917952608471074,apple,199.8478261
18866,188,8.311,a few,73,"(70, 73]",23,apples,fsc_6242.jpg,0.6027731146694215,apple,199.8478261
18867,188,100.0,base,95,"(94, 97]",31,apples,fsc_6267.jpg,0.6783881069214877,apple,199.8478261
18868,188,64.209,few,82,"(79, 82]",26,coins,fsc_6718.jpg,0.0,coin,146.32291669999998
18869,188,16.22,a few,20,"(19, 22]",6,caps,fsc_6720.jpg,0.1163965650826446,hat,233.1976744
18870,188,72.922,some,73,"(70, 73]",23,fish,fsc_6774.jpg,0.0,fish,209.3488372
18871,188,18.767,many,68,"(67, 70]",22,eggs,fsc_6852.jpg,0.2160947184917355,egg,180.6829268
18872,188,28.15,many,63,"(61, 64]",20,apples,fsc_689.jpg,0.0661399147727272,apple,199.8478261
18873,188,10.992,some,53,"(52, 55]",17,caps,fsc_6907.jpg,0.0,hat,233.1976744
18874,188,95.979,base,70,"(67, 70]",22,bottles,fsc_6914.jpg,0.7314775955578512,bottle,223.0465116
18875,188,100.0,some,62,"(61, 64]",20,shirts,fsc_6939.jpg,0.0,shirt,260.3977273
18876,188,99.196,base,75,"(73, 76]",24,sticky notes,fsc_6964.jpg,0.3450171100206611,,
18877,188,96.113,some,38,"(37, 40]",12,elephants,fsc_6980.jpg,0.006916645144628,elephant,375.9
18878,188,93.968,some,46,"(43, 46]",14,cars,fsc_7091.jpg,0.1290353822314049,car,361.4886364
18879,188,75.603,some,40,"(37, 40]",12,pencils,fsc_7256.jpg,0.0,pencil,195.6590909
18880,188,72.788,many,73,"(70, 73]",23,shoes,fsc_7313.jpg,0.1334178073347107,shoe,224.4347826
18881,188,89.544,a lot of,77,"(76, 79]",25,shoes,fsc_7335.jpg,0.1459839876033057,shoe,224.4347826
18882,188,27.48,many,44,"(43, 46]",14,ants,fsc_736.jpg,0.0,ant,116.0111111
18883,188,100.0,base,74,"(73, 76]",24,books,fsc_7368.jpg,0.8100868414256198,book,229.1704545
18884,188,10.858,few,21,"(19, 22]",6,deer,fsc_7420.jpg,0.2559965779958678,deer,309.8888889
18885,188,69.839,many,78,"(76, 79]",25,boxes,fsc_7430.jpg,0.67064017303719,box,254.0625
18886,188,6.166,some,66,"(64, 67]",21,boxes,fsc_7450.jpg,0.7465941373966942,box,254.0625
18887,188,25.737,few,35,"(34, 37]",11,jeans,fsc_7528.jpg,0.0271984762396694,jeans,268.9886364
18888,188,86.059,a lot of,54,"(52, 55]",17,cassettes,fsc_7674.jpg,0.7795228564049587,cassette,200.5111111
18889,188,28.15,many,81,"(79, 82]",26,apples,fsc_7693.jpg,0.3853225077479338,apple,199.8478261
18890,188,3.619,a few,86,"(85, 88]",28,birds,fsc_955.jpg,0.9695005810950412,bird,220.6153846
18891,188,100.0,base,85,"(82, 85]",27,birds,fsc_976.jpg,0.67942923553719,bird,220.6153846
18892,188,99.866,base,93,"(91, 94]",30,watches,fsc_991.jpg,0.8784139333677686,watch,183.7934783
18893,188,6.434,a lot of,7,"(4, 7]",1,skis,tqa_2369581.jpg,0.536431430785124,ski,280.0568182
18894,188,10.322,a few,7,"(4, 7]",1,cups,tqa_2372410.jpg,0.3795276988636363,cup,205.5555556
18895,188,11.528,many,9,"(7, 10]",2,cars,tqa_2379374.jpg,0.1246852401859504,car,361.4886364
18896,188,100.0,base,5,"(4, 7]",1,people,tqa_2400801.jpg,0.060119124483471,man,313.97560980000003
18897,188,7.373,some,4,"(1, 4]",0,skis,tqa_2405301.jpg,0.0,ski,280.0568182
18898,188,13.673,some,5,"(4, 7]",1,cupcakes,tqa_2413623.jpg,0.4652957128099173,cupcake,194.5581395
18899,188,0.0,many,2,"(1, 4]",0,caps,tqa_2414647.jpg,0.0,hat,233.1976744
18900,189,83.11,a lot of,94,"(91, 94]",30,bottle caps,fsc_1902.jpg,0.7545761234504132,cap,149.4375
18901,189,70.241,a few,81,"(79, 82]",26,glasses,fsc_2042.jpg,4.035382231404959e-05,glasses,205.9772727
18902,189,100.0,base,20,"(19, 22]",6,apples,fsc_2237.jpg,0.2388462035123967,apple,199.8478261
18903,189,62.064,few,56,"(55, 58]",18,cement bags,fsc_2644.jpg,9.6849173553719e-05,sandbag,262.0595238
18904,189,100.0,base,34,"(31, 34]",10,cement bags,fsc_2651.jpg,0.9261928589876032,sandbag,262.0595238
18905,189,51.34,few,77,"(76, 79]",25,bowls,fsc_2654.jpg,0.1536189307851239,bowl,224.9555556
18906,189,100.0,base,67,"(64, 67]",21,bowls,fsc_2672.jpg,0.1236925361570247,bowl,224.9555556
18907,189,100.0,base,94,"(91, 94]",30,oranges,fsc_2717.jpg,0.96751517303719,orange,202.6477273
18908,189,54.692,a lot of,36,"(34, 37]",11,oranges,fsc_2722.jpg,0.7363846203512396,orange,202.6477273
18909,189,58.847,many,61,"(58, 61]",19,stamps,fsc_2915.jpg,0.828423618285124,stamp1,152.4130435
18910,189,50.134,some,23,"(22, 25]",7,stamps,fsc_2936.jpg,0.7652214617768595,stamp1,152.4130435
18911,189,66.622,a few,11,"(10, 13]",3,hot-air balloons,fsc_3.jpg,0.0146726497933884,hot-air_balloon,204.0735294
18912,189,41.421,some,100,"(97, 100]",32,nuts,fsc_3110.jpg,0.1385266012396694,nut,146.8372093
18913,189,100.0,base,53,"(52, 55]",17,strawberries,fsc_312.jpg,0.940010007747934,strawberry,164.81707319999998
18914,189,67.56,a few,72,"(70, 73]",23,coffee beans,fsc_3128.jpg,0.1816083419421487,coffee_bean,130.8125
18915,189,35.389,many,35,"(34, 37]",11,beans,fsc_3234.jpg,0.9773776472107438,bean,131.5425532
18916,189,32.172,many,68,"(67, 70]",22,peas,fsc_3319.jpg,0.0867365056818181,pea,131.06976740000002
18917,189,60.054,a lot of,99,"(97, 100]",32,peas,fsc_3328.jpg,0.2648502066115702,pea,131.06976740000002
18918,189,51.34,some,35,"(34, 37]",11,onion rings,fsc_3348.jpg,0.5636218362603306,calamari,177.0795455
18919,189,100.0,base,12,"(10, 13]",3,bread rolls,fsc_3392.jpg,0.5649050878099173,roll,195.2045455
18920,189,73.592,a lot of,23,"(22, 25]",7,gemstones,fsc_3619.jpg,0.0017271435950413,gem,144.1555556
18921,189,70.509,a few,24,"(22, 25]",7,cupcakes,fsc_3816.jpg,0.5092975206611571,cupcake,194.5581395
18922,189,26.408,a lot of,7,"(4, 7]",1,shallots,fsc_3873.jpg,0.1017561983471074,onion,201.8
18923,189,54.021,many,23,"(22, 25]",7,beads,fsc_3881.jpg,0.0,bead,136.4787234
18924,189,72.52,few,24,"(22, 25]",7,potatoes,fsc_3906.jpg,0.0,potato,200.5
18925,189,61.93,a lot of,53,"(52, 55]",17,potatoes,fsc_3927.jpg,0.4023760330578512,potato,200.5
18926,189,28.954,many,72,"(70, 73]",23,candles,fsc_3943.jpg,0.1456934400826446,candle,208.7613636
18927,189,100.0,base,60,"(58, 61]",19,candles,fsc_3955.jpg,0.3746690986570248,candle,208.7613636
18928,189,43.029,a few,69,"(67, 70]",22,tiles,fsc_4125.jpg,0.3729419550619834,tile,224.46052630000003
18929,189,79.491,many,75,"(73, 76]",24,tiles,fsc_4129.jpg,0.9286544421487604,tile,224.46052630000003
18930,189,100.0,base,86,"(85, 88]",28,macarons,fsc_4146.jpg,0.0,,
18931,189,100.0,base,63,"(61, 64]",20,hot-air balloons,fsc_4417.jpg,0.4552718233471074,hot-air_balloon,204.0735294
18932,189,100.0,base,62,"(61, 64]",20,tomatoes,fsc_4487.jpg,0.8248886234504132,tomato,194.5638298
18933,189,100.0,base,26,"(25, 28]",8,skis,fsc_4494.jpg,0.5793921100206612,ski,280.0568182
18934,189,67.292,some,89,"(88, 91]",29,goats,fsc_4504.jpg,0.0,goat,286.5795455
18935,189,20.777,a few,54,"(52, 55]",17,kiwis,fsc_4602.jpg,0.0,kiwi,182.7045455
18936,189,100.0,base,51,"(49, 52]",16,balls,fsc_4769.jpg,0.0081756844008264,ball,208.8170732
18937,189,61.528,a lot of,75,"(73, 76]",24,tomatoes,fsc_48.jpg,0.2334226497933884,tomato,194.5638298
18938,189,76.408,few,10,"(7, 10]",2,penguins,fsc_4864.jpg,0.0,penguin,263.5357143
18939,189,76.408,many,33,"(31, 34]",10,logs,fsc_4950.jpg,0.59739798553719,log,296.86904760000004
18940,189,71.85,some,15,"(13, 16]",4,logs,fsc_4965.jpg,0.953762590392562,log,296.86904760000004
18941,189,100.0,base,79,"(76, 79]",25,birds,fsc_4976.jpg,0.5960985924586777,bird,220.6153846
18942,189,76.005,some,85,"(82, 85]",27,pearls,fsc_5177.jpg,0.0035753486570247,pearl,133.744186
18943,189,41.823,some,48,"(46, 49]",15,cupcakes,fsc_5259.jpg,0.65403861053719,cupcake,194.5581395
18944,189,100.0,base,57,"(55, 58]",18,marbles,fsc_5366.jpg,0.4474431818181818,marble,142.1555556
18945,189,75.737,some,91,"(88, 91]",29,tomatoes,fsc_54.jpg,0.1114007618801652,tomato,194.5638298
18946,189,74.397,a few,38,"(37, 40]",12,nuts,fsc_5494.jpg,0.3932641399793388,nut,146.8372093
18947,189,86.461,many,72,"(70, 73]",23,peas,fsc_5512.jpg,0.5271177685950413,pea,131.06976740000002
18948,189,69.437,a few,17,"(16, 19]",5,marbles,fsc_5590.jpg,0.5844282670454546,marble,142.1555556
18949,189,34.853,a lot of,56,"(55, 58]",18,coffee beans,fsc_5678.jpg,0.3709726885330578,coffee_bean,130.8125
18950,189,80.027,many,57,"(55, 58]",18,strawberries,fsc_5845.jpg,0.6672181689049587,strawberry,164.81707319999998
18951,189,15.147,a lot of,83,"(82, 85]",27,grapes,fsc_5867.jpg,0.7181527634297521,grape,153.1511628
18952,189,76.81,some,39,"(37, 40]",12,boats,fsc_5946.jpg,0.0811596074380165,boat,374.5444444
18953,189,31.635,many,20,"(19, 22]",6,bread rolls,fsc_5972.jpg,0.4784591296487603,roll,195.2045455
18954,189,41.823,many,31,"(28, 31]",9,cars,fsc_6126.jpg,0.563436208677686,car,361.4886364
18955,189,55.228,many,89,"(88, 91]",29,birds,fsc_6145.jpg,0.0456240315082644,bird,220.6153846
18956,189,26.676,a lot of,58,"(55, 58]",18,birds,fsc_6150.jpg,0.3189485408057851,bird,220.6153846
18957,189,55.764,few,68,"(67, 70]",22,coins,fsc_6207.jpg,0.0,coin,146.32291669999998
18958,189,63.807,few,63,"(61, 64]",20,coins,fsc_6227.jpg,0.0,coin,146.32291669999998
18959,189,35.657,a few,32,"(31, 34]",10,coins,fsc_6234.jpg,0.2879325929752066,coin,146.32291669999998
18960,189,39.41,few,66,"(64, 67]",21,apples,fsc_6282.jpg,0.4531572830578512,apple,199.8478261
18961,189,100.0,base,28,"(25, 28]",8,pills,fsc_6299.jpg,0.0836131198347107,pill,130.8658537
18962,189,59.517,few,31,"(28, 31]",9,tiles,fsc_6320.jpg,0.9878212164256198,tile,224.46052630000003
18963,189,64.477,a few,74,"(73, 76]",24,beads,fsc_6458.jpg,0.3311676782024793,bead,136.4787234
18964,189,100.0,base,78,"(76, 79]",25,beads,fsc_6481.jpg,0.0660349948347107,bead,136.4787234
18965,189,54.155,a lot of,95,"(94, 97]",31,beads,fsc_6488.jpg,0.3421519886363636,bead,136.4787234
18966,189,34.584,a lot of,35,"(34, 37]",11,markers,fsc_6643.jpg,0.0089746900826446,marker,189.9146341
18967,189,78.016,some,100,"(97, 100]",32,markers,fsc_6656.jpg,0.277472882231405,marker,189.9146341
18968,189,81.233,some,62,"(61, 64]",20,birds,fsc_6676.jpg,0.2331482438016529,bird,220.6153846
18969,189,36.327,a lot of,20,"(19, 22]",6,caps,fsc_6720.jpg,0.1163965650826446,hat,233.1976744
18970,189,100.0,base,27,"(25, 28]",8,buffaloes,fsc_6831.jpg,0.1734568698347107,bison,333.893617
18971,189,38.74,few,85,"(82, 85]",27,lego pieces,fsc_6908.jpg,0.9191309400826446,lego,150.5384615
18972,189,61.796,few,49,"(46, 49]",15,books,fsc_6932.jpg,0.711066632231405,book,229.1704545
18973,189,14.075,few,78,"(76, 79]",25,eggs,fsc_6954.jpg,0.3561386234504132,egg,180.6829268
18974,189,98.123,some,70,"(67, 70]",22,apples,fsc_6965.jpg,0.2792484504132231,apple,199.8478261
18975,189,100.0,base,60,"(58, 61]",19,sticky notes,fsc_7039.jpg,0.2462955191115702,,
18976,189,60.322,few,54,"(52, 55]",17,sheep,fsc_7047.jpg,0.2399922520661157,sheep,294.6666667
18977,189,67.694,a lot of,99,"(97, 100]",32,tiles,fsc_7059.jpg,0.9902585872933884,tile,224.46052630000003
18978,189,77.346,many,92,"(91, 94]",30,apples,fsc_7144.jpg,0.3415951058884297,apple,199.8478261
18979,189,26.81,a few,68,"(67, 70]",22,flower pots,fsc_7316.jpg,0.5787706611570248,,
18980,189,85.389,many,56,"(55, 58]",18,cars,fsc_7336.jpg,0.4295825800619834,car,361.4886364
18981,189,76.139,a lot of,42,"(40, 43]",13,comic books,fsc_7359.jpg,0.8234520273760331,comic_book,226.9021739
18982,189,69.839,a few,13,"(10, 13]",3,bowls,fsc_7404.jpg,0.7660366089876033,bowl,224.9555556
18983,189,67.828,many,54,"(52, 55]",17,bottles,fsc_7409.jpg,0.738450736053719,bottle,223.0465116
18984,189,72.922,many,87,"(85, 88]",28,cars,fsc_7422.jpg,0.5672698217975206,car,361.4886364
18985,189,40.349,a few,66,"(64, 67]",21,boxes,fsc_7450.jpg,0.7465941373966942,box,254.0625
18986,189,28.552,many,28,"(25, 28]",8,fish,fsc_7575.jpg,0.2763671875,fish,209.3488372
18987,189,100.0,base,21,"(19, 22]",6,comic books,fsc_7583.jpg,0.2201301007231405,comic_book,226.9021739
18988,189,86.729,some,23,"(22, 25]",7,lego pieces,fsc_7701.jpg,0.2518320635330578,lego,150.5384615
18989,189,70.509,a few,59,"(58, 61]",19,plates,fsc_892.jpg,0.3394240702479338,plate,229.25
18990,189,68.231,few,97,"(94, 97]",31,birds,fsc_943.jpg,0.6465408703512396,bird,220.6153846
18991,189,33.378,many,20,"(19, 22]",6,watches,fsc_995.jpg,0.4380326704545454,watch,183.7934783
18992,189,62.869,a lot of,24,"(22, 25]",7,watches,fsc_998.jpg,0.1468314178719008,watch,183.7934783
18993,189,28.418,many,11,"(10, 13]",3,glasses,tqa_2342508.jpg,0.3449606146694214,glasses,205.9772727
18994,189,17.158,a lot of,5,"(4, 7]",1,towels,tqa_2369655.jpg,0.0186434659090909,towel,266.8369565
18995,189,8.311,a lot of,2,"(1, 4]",0,cupcakes,tqa_2405012.jpg,0.0486344266528925,cupcake,194.5581395
18996,189,70.643,some,4,"(1, 4]",0,flowers,tqa_2406056.jpg,0.0448734504132231,flower,188.13414630000003
18997,189,14.075,many,6,"(4, 7]",1,cows,tqa_2406358.jpg,0.1146936337809917,cow,330.67857139999995
18998,189,21.582,many,4,"(1, 4]",0,bricks,tqa_2407293.jpg,0.0851949896694214,brick,228.5444444
18999,189,37.131,many,7,"(4, 7]",1,donuts,tqa_2411970.jpg,0.3406588972107438,donut,206.5
19000,190,100.0,base,82,"(79, 82]",26,peaches,fsc_194.jpg,0.0662367639462809,peach,196.0348837
19001,190,0.0,few,27,"(25, 28]",8,camels,fsc_2305.jpg,0.0,camel,348.0729167
19002,190,39.678,few,68,"(67, 70]",22,bricks,fsc_2403.jpg,0.91627388946281,brick,228.5444444
19003,190,100.0,many,59,"(58, 61]",19,horses,fsc_2409.jpg,0.4796697443181818,horse,341.82608700000003
19004,190,6.3,a few,45,"(43, 46]",14,windows,fsc_2473.jpg,0.096590909090909,window,283.3977273
19005,190,6.032,few,8,"(7, 10]",2,spoons,fsc_2524.jpg,0.8692939695247934,spoon,189.7738095
19006,190,41.153,few,74,"(73, 76]",24,grapes,fsc_254.jpg,0.442891270661157,grape,153.1511628
19007,190,0.0,a few,96,"(94, 97]",31,bottles,fsc_2566.jpg,0.5127114540289256,bottle,223.0465116
19008,190,100.0,a lot of,22,"(19, 22]",6,bottles,fsc_2570.jpg,0.649244576446281,bottle,223.0465116
19009,190,89.008,a lot of,34,"(31, 34]",10,cement bags,fsc_2651.jpg,0.9261928589876032,sandbag,262.0595238
19010,190,54.558,some,50,"(49, 52]",16,beads,fsc_268.jpg,0.0,bead,136.4787234
19011,190,100.0,a lot of,72,"(70, 73]",23,oranges,fsc_2699.jpg,0.6763381327479339,orange,202.6477273
19012,190,100.0,many,86,"(85, 88]",28,cans,fsc_2797.jpg,0.4166612861570248,can,211.96875
19013,190,0.0,a few,62,"(61, 64]",20,chairs,fsc_2830.jpg,0.4514059271694214,chair,290.0
19014,190,0.0,few,61,"(58, 61]",19,chairs,fsc_2851.jpg,0.8715537835743802,chair,290.0
19015,190,100.0,some,10,"(7, 10]",2,chairs,fsc_2872.jpg,0.1593733858471074,chair,290.0
19016,190,78.284,some,69,"(67, 70]",22,shirts,fsc_2903.jpg,0.040378034607438,shirt,260.3977273
19017,190,82.574,few,17,"(16, 19]",5,stamps,fsc_2941.jpg,0.224012138429752,stamp1,152.4130435
19018,190,41.555,a few,17,"(16, 19]",5,bread rolls,fsc_3086.jpg,0.7594831482438017,roll,195.2045455
19019,190,61.26,some,83,"(82, 85]",27,coffee beans,fsc_3130.jpg,0.4096316503099173,coffee_bean,130.8125
19020,190,100.0,many,88,"(85, 88]",28,coffee beans,fsc_3133.jpg,0.2878841683884297,coffee_bean,130.8125
19021,190,100.0,a lot of,80,"(79, 82]",26,coffee beans,fsc_3145.jpg,0.7416871126033058,coffee_bean,130.8125
19022,190,100.0,some,29,"(28, 31]",9,m&ms,fsc_3505.jpg,0.1493252840909091,candy,155.12195119999998
19023,190,83.78,a lot of,42,"(40, 43]",13,chicken wings,fsc_3574.jpg,0.529426007231405,chicken1,215.7567568
19024,190,45.979,few,28,"(25, 28]",8,towels,fsc_3623.jpg,0.8800845816115702,towel,266.8369565
19025,190,69.035,some,11,"(10, 13]",3,nuts,fsc_3651.jpg,0.3680510717975206,nut,146.8372093
19026,190,100.0,base,14,"(13, 16]",4,buns,fsc_3682.jpg,0.349439888946281,bun,204.1744186
19027,190,55.496,many,23,"(22, 25]",7,crayons,fsc_3806.jpg,0.0,crayon,176.0581395
19028,190,39.812,few,100,"(97, 100]",32,beads,fsc_3899.jpg,0.0,bead,136.4787234
19029,190,17.962,few,54,"(52, 55]",17,marbles,fsc_4080.jpg,0.5313468491735537,marble,142.1555556
19030,190,1.609,a few,46,"(43, 46]",14,birds,fsc_4370.jpg,0.3894224560950413,bird,220.6153846
19031,190,100.0,a lot of,71,"(70, 73]",23,birds,fsc_4689.jpg,0.189283638946281,bird,220.6153846
19032,190,75.469,a lot of,14,"(13, 16]",4,peaches,fsc_4756.jpg,0.2289272339876033,peach,196.0348837
19033,190,100.0,base,62,"(61, 64]",20,balls,fsc_4767.jpg,0.6478321926652892,ball,208.8170732
19034,190,0.0,few,40,"(37, 40]",12,balls,fsc_4770.jpg,0.0,ball,208.8170732
19035,190,16.354,a lot of,31,"(28, 31]",9,grapes,fsc_4852.jpg,0.5944602272727273,grape,153.1511628
19036,190,100.0,a lot of,17,"(16, 19]",5,penguins,fsc_4867.jpg,0.0,penguin,263.5357143
19037,190,92.761,a lot of,21,"(19, 22]",6,penguins,fsc_4871.jpg,0.0,penguin,263.5357143
19038,190,100.0,a lot of,87,"(85, 88]",28,strawberries,fsc_4915.jpg,0.924683626033058,strawberry,164.81707319999998
19039,190,100.0,some,31,"(28, 31]",9,strawberries,fsc_4919.jpg,0.4300587551652892,strawberry,164.81707319999998
19040,190,29.088,a few,49,"(46, 49]",15,logs,fsc_4944.jpg,0.2952527763429752,log,296.86904760000004
19041,190,100.0,many,52,"(49, 52]",16,chicken wings,fsc_5077.jpg,0.3624903150826446,chicken1,215.7567568
19042,190,86.863,some,43,"(40, 43]",13,beans,fsc_5231.jpg,0.3345412577479338,bean,131.5425532
19043,190,87.534,some,48,"(46, 49]",15,cupcakes,fsc_5259.jpg,0.65403861053719,cupcake,194.5581395
19044,190,100.0,base,35,"(34, 37]",11,marbles,fsc_5363.jpg,0.293477208161157,marble,142.1555556
19045,190,0.0,a few,89,"(88, 91]",29,peas,fsc_5513.jpg,0.3203770661157025,pea,131.06976740000002
19046,190,53.485,many,37,"(34, 37]",11,pearls,fsc_5539.jpg,0.0,pearl,133.744186
19047,190,12.466,few,93,"(91, 94]",30,marbles,fsc_5592.jpg,0.565470041322314,marble,142.1555556
19048,190,86.595,a lot of,95,"(94, 97]",31,beads,fsc_5753.jpg,0.3739750129132231,bead,136.4787234
19049,190,84.182,a lot of,42,"(40, 43]",13,strawberries,fsc_5852.jpg,0.8058658316115702,strawberry,164.81707319999998
19050,190,95.442,a lot of,95,"(94, 97]",31,strawberries,fsc_5853.jpg,0.6311741348140496,strawberry,164.81707319999998
19051,190,48.123,a few,81,"(79, 82]",26,grapes,fsc_5864.jpg,0.3220315728305785,grape,153.1511628
19052,190,100.0,a lot of,99,"(97, 100]",32,grapes,fsc_5899.jpg,0.5297972623966942,grape,153.1511628
19053,190,25.737,a few,12,"(10, 13]",3,eggs,fsc_5918.jpg,0.2193391658057851,egg,180.6829268
19054,190,100.0,base,89,"(88, 91]",29,birds,fsc_6147.jpg,0.5593846849173554,bird,220.6153846
19055,190,100.0,base,80,"(79, 82]",26,coins,fsc_6218.jpg,0.0006053073347107,coin,146.32291669999998
19056,190,0.0,a few,63,"(61, 64]",20,coins,fsc_6227.jpg,0.0,coin,146.32291669999998
19057,190,82.574,some,29,"(28, 31]",9,biscuits,fsc_6344.jpg,0.9706062758264464,biscuit,190.0729167
19058,190,100.0,base,85,"(82, 85]",27,shoes,fsc_6356.jpg,0.2469492510330578,shoe,224.4347826
19059,190,59.249,some,72,"(70, 73]",23,glasses,fsc_6547.jpg,0.1037981017561983,glasses,205.9772727
19060,190,46.649,a few,19,"(16, 19]",5,markers,fsc_6651.jpg,0.0181995738636363,marker,189.9146341
19061,190,10.858,few,41,"(40, 43]",13,markers,fsc_6654.jpg,0.0,marker,189.9146341
19062,190,47.319,a few,62,"(61, 64]",20,birds,fsc_6676.jpg,0.2331482438016529,bird,220.6153846
19063,190,25.067,few,75,"(73, 76]",24,cans,fsc_6761.jpg,0.1528441373966942,can,211.96875
19064,190,82.708,a lot of,17,"(16, 19]",5,birds,fsc_6783.jpg,0.1249031508264462,bird,220.6153846
19065,190,100.0,a lot of,62,"(61, 64]",20,caps,fsc_6793.jpg,0.0,hat,233.1976744
19066,190,0.0,few,95,"(94, 97]",31,boxes,fsc_6802.jpg,0.8169550619834711,box,254.0625
19067,190,100.0,a lot of,93,"(91, 94]",30,pills,fsc_6858.jpg,0.1624241348140495,pill,130.8658537
19068,190,10.59,a few,70,"(67, 70]",22,cups,fsc_6884.jpg,0.8360101368801653,cup,205.5555556
19069,190,31.769,few,84,"(82, 85]",27,birds,fsc_6886.jpg,0.1155814178719008,bird,220.6153846
19070,190,3.887,a few,40,"(37, 40]",12,cars,fsc_6902.jpg,0.181003034607438,car,361.4886364
19071,190,100.0,base,78,"(76, 79]",25,eggs,fsc_6954.jpg,0.3561386234504132,egg,180.6829268
19072,190,44.906,few,75,"(73, 76]",24,sticky notes,fsc_6964.jpg,0.3450171100206611,,
19073,190,63.941,some,64,"(61, 64]",20,straws,fsc_6987.jpg,0.0,straw2,183.4943182
19074,190,84.182,some,90,"(88, 91]",29,glasses,fsc_6993.jpg,0.1083015883264462,glasses,205.9772727
19075,190,100.0,many,65,"(64, 67]",21,pills,fsc_7060.jpg,0.281887590392562,pill,130.8658537
19076,190,67.292,some,44,"(43, 46]",14,bottles,fsc_7071.jpg,0.9803073347107438,bottle,223.0465116
19077,190,36.595,few,100,"(97, 100]",32,cassettes,fsc_7087.jpg,0.9605258910123968,cassette,200.5111111
19078,190,100.0,some,24,"(22, 25]",7,pencils,fsc_7112.jpg,0.1412303073347107,pencil,195.6590909
19079,190,95.979,a lot of,79,"(76, 79]",25,chairs,fsc_7197.jpg,0.432318569214876,chair,290.0
19080,190,94.236,a lot of,33,"(31, 34]",10,chairs,fsc_7257.jpg,0.8849270402892562,chair,290.0
19081,190,65.282,some,30,"(28, 31]",9,fish,fsc_7340.jpg,0.0,fish,209.3488372
19082,190,57.641,some,30,"(28, 31]",9,books,fsc_7344.jpg,0.846042097107438,book,229.1704545
19083,190,0.0,many,42,"(40, 43]",13,comic books,fsc_7359.jpg,0.8234520273760331,comic_book,226.9021739
19084,190,73.727,a lot of,30,"(28, 31]",9,cups,fsc_7414.jpg,0.3229597107438016,cup,205.5555556
19085,190,100.0,many,92,"(91, 94]",30,coins,fsc_7570.jpg,0.0006940857438016,coin,146.32291669999998
19086,190,100.0,base,100,"(97, 100]",32,lego pieces,fsc_7590.jpg,0.8535236957644629,lego,150.5384615
19087,190,100.0,many,75,"(73, 76]",24,books,fsc_7651.jpg,0.8247110666322314,book,229.1704545
19088,190,100.0,base,72,"(70, 73]",23,cassettes,fsc_7667.jpg,0.8296584452479339,cassette,200.5111111
19089,190,46.381,a few,60,"(58, 61]",19,comic books,fsc_7694.jpg,0.5103225077479339,comic_book,226.9021739
